name,source,proprietary,mjd,phase,program,coadd,cls,subclass,z,sn,EW_Hb_rest,EW_Ha_rest,Hb_area,Hb_area_err,Hb_ew,Hb_sigma,OIII_area,OIII_ew,Ha_area,Ha_area_err,Ha_ew,Ha_sigma,MgII_area,MgII_ew,cont5100,Hb_over_OIII,Ha_over_OIII
P18057,SDSS,False,53815.0,2.0,legacy,False,QSO,BROADLINE,0.27986374497413635,8.437051773071289,6.343565379996008,48.85047606822138,57.007320404052734,11.99563217163086,7.5922956466674805,2156.34814453125,199.6987762451172,27.0344295501709,17219.830078125,5896.94677734375,2099.717041015625,2156.34814453125,0.0,0.0,7.508574962615967,0.28546654854849973,86.22902153886403
P18057,DESI,False,,,DESI DESI-DR1,True,QSO,,0.27930331323417174,,26.555860621790806,132.84221602122224,,,,,,,,,,,,,,,
P18130,SDSS,False,52296.0,3.0,legacy,False,QSO,BROADLINE,0.15163618326187134,38.35495376586914,44.34674089087099,198.06457029069784,3375.29345703125,45.5852165222168,57.18125534057617,2770.2890625,1283.7789306640625,23.114036560058594,-66897.140625,29090.126953125,-1519.3873291015625,2770.2890625,0.0,0.0,59.02796936035156,2.629185895180026,-52.10954863575772
P18130,SDSS,False,60013.0,5.0,bhm_spiders,False,QSO,BROADLINE,0.15364201366901398,9.164381980895996,24.938476845794696,141.52571570203958,1054.3095703125,83.50932312011719,67.43373107910156,6024.52783203125,-41.66096878051758,-2.8832006454467773,3406.54248046875,439.301513671875,304.22088623046875,6024.52783203125,0.0,0.0,15.634751319885254,,
P18130,SDSS,False,60013.0,5.0,bhm_spiders,True,QSO,BROADLINE,0.15360774099826813,9.161466598510742,25.09765741866976,115.93184592038106,574.079833984375,41.99283218383789,36.0916633605957,3185.24072265625,263.30218505859375,17.965118408203125,555634.0,174592.0625,48271.83203125,3185.24072265625,0.0,0.0,15.906161308288574,2.1803078992930596,2110.2521419499517
P18204,SDSS,False,53801.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.18485106527805328,14.813304901123047,23.664448559883084,109.8184186041089,304.3252258300781,9.097622871398926,21.84775161743164,732.9862060546875,333.7704162597656,24.229745864868164,1567.478271484375,17.66659927368164,115.25361633300781,732.9862060546875,0.0,0.0,13.929361343383789,0.9117801069380247,4.696276827196224
P18204,DESI,False,,,DESI DESI-DR1,True,QSO,,0.1851354675718079,,8.463738894866884,67.64938241727704,,,,,,,,,,,,,,,
P18255,SDSS,False,57452.0,4.0,eboss,False,QSO,BROADLINE,0.454241007566452,30.500286102294922,122.7260644719556,550.7803436378008,2296.536865234375,11.310444831848145,159.669189453125,1144.6397705078125,891.0936279296875,65.67326354980469,13138.544921875,221.2606658935547,1205.3931884765625,1144.6397705078125,1950.3004150390625,37.2026481628418,14.38309383392334,2.5772116343935805,14.744292305624823
P18305,SDSS,False,55924.0,4.0,eboss,False,QSO,BROADLINE,0.704349935054779,12.577948570251465,39.305506219229386,,484.0171203613281,15.982767105102539,129.06939697265625,2949.397705078125,353.8201599121094,97.73705291748047,0.0,-1.0,0.0,0.0,744.7760620117188,82.07070922851562,3.7500531673431396,1.367974963556515,0.0
P1847,SDSS,False,53144.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.13121873140335083,14.981675148010254,39.12688926101406,160.4756787552459,601.847412109375,10.320788383483887,39.639408111572266,621.9131469726562,153.3178253173828,10.50816822052002,1563.4393310546875,34.69137191772461,122.97199249267578,621.9131469726562,0.0,0.0,15.18305778503418,3.925488839040681,10.197374818082737
P1847,DESI,False,,,DESI DESI-DR1,True,QSO,,0.13180319588697578,,57.041873811868825,198.23716067108222,,,,,,,,,,,,,,,
P18492,SDSS,False,54464.0,2.0,legacy,False,QSO,BROADLINE,0.11302156746387482,24.82166290283203,41.85639578234296,163.32217616685196,950.1184692382812,17.86895751953125,51.88113784790039,1601.0294189453125,2955.008544921875,166.8900146484375,3887.89404296875,37.47806930541992,117.83358001708984,1601.0294189453125,0.0,0.0,18.313369750976562,0.32152816304746107,1.315696379169536
P18582,SDSS,False,52238.0,2.0,legacy,False,QSO,BROADLINE,0.1196478009223938,29.058258056640625,32.43060611420672,119.21861066572149,758.35595703125,13.036565780639648,23.7906494140625,985.6085205078125,1355.4547119140625,45.67894744873047,3615.10888671875,41.599674224853516,99.68476104736328,985.6085205078125,0.0,0.0,31.876218795776367,0.5594845407710904,2.667082016789619
P18582,DESI,False,,,DESI DESI-DR1,True,QSO,,0.12003572604660753,,38.05316355970977,135.627660295662,,,,,,,,,,,,,,,
P1861,SDSS,False,52756.0,2.0,legacy,False,QSO,BROADLINE,0.08440349996089935,24.497163772583008,36.70664424019834,154.58563830729304,1470.5010986328125,21.102962493896484,33.662723541259766,943.3995361328125,350.73321533203125,8.442008972167969,10195.365234375,292.71807861328125,288.120849609375,943.3995361328125,0.0,0.0,43.68336486816406,4.192648527002845,29.068718868622913
P1861,DESI,False,,,DESI DESI-DR1,True,QSO,,0.08494232666968633,,49.308191466456705,167.01479796575455,,,,,,,,,,,,,,,
P187,SDSS,False,52782.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.14888451993465424,21.041318893432617,14.437638629001853,78.77161618437225,369.9927673339844,24.098430633544922,10.705615997314453,1443.99755859375,431.5504150390625,12.930201530456543,2145.45849609375,26.01085090637207,78.9708480834961,1443.99755859375,0.0,0.0,34.56062316894531,0.8573569957069648,4.971512994372976
P187,DESI,False,,,DESI DESI-DR1,True,QSO,,0.149102137013481,,15.12143058878848,89.6385143799712,,,,,,,,,,,,,,,
P18872,SDSS,False,51908.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.11124742776155472,44.159706115722656,49.00071190765707,192.22809537361934,1856.759521484375,11.727229118347168,38.79684066772461,589.7392578125,574.355712890625,12.851669311523438,4282.5146484375,36.11692810058594,136.3794708251953,589.7392578125,0.0,0.0,47.858524322509766,3.232769309701215,7.456206236522666
P18893,SDSS,False,54450.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.16583144664764404,13.566865921020508,31.25124164513182,145.1389623651466,501.5690612792969,16.414003372192383,35.594818115234375,1901.9127197265625,623.5555419921875,44.43906784057617,2712.993896484375,26.75443458557129,189.91958618164062,1901.9127197265625,0.0,0.0,14.091070175170898,0.8043695027981661,4.350845616441279
P19129,SDSS,False,52254.0,2.0,legacy,False,QSO,BROADLINE,0.34814149141311646,22.250675201416016,49.73782889422309,237.15091158852545,1124.2213134765625,14.744318962097168,44.57647705078125,1082.9052734375,443.5611877441406,19.043779373168945,3951.734130859375,97.14684295654297,241.84512329101562,1082.9052734375,433.35797119140625,7.679506778717041,25.220056533813477,2.534534906433353,8.909107108665363
P19129,DESI,False,,,DESI DESI-DR1,True,QSO,,0.34848452579941164,,63.68437202383936,261.38347616536004,,,,,,,,,,,,,,,
P19220,SDSS,False,53379.0,2.0,legacy,False,QSO,BROADLINE,0.144929900765419,17.727853775024414,43.3186757235909,166.90291553395264,727.0798950195312,12.74791431427002,42.176239013671875,935.0194702148438,380.0462646484375,23.05739402770996,2786.4990234375,20.522663116455078,197.4912567138672,935.0194702148438,0.0,0.0,17.23908805847168,1.9131352223448843,7.3319995027846305
P19251,SDSS,False,52247.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.09810995310544968,31.843303680419922,50.874400858238076,200.39751945621046,2172.875,18.94455909729004,46.66484069824219,1168.9365234375,1054.2080078125,23.819629669189453,7324.2578125,29.652400970458984,218.5801544189453,1168.9365234375,0.0,0.0,46.56343078613281,2.0611444647520307,6.9476400845199064
P19363,SDSS,False,52649.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.07725906372070312,14.20931339263916,23.655468695993893,86.80103612632111,314.64617919921875,9.911253929138184,20.676450729370117,894.8284912109375,188.74392700195312,12.904280662536621,1223.3468017578125,12.805132865905762,87.51525115966797,894.8284912109375,0.0,0.0,15.217610359191895,1.6670532620419771,6.481516100622159
P19363,DESI,False,,,DESI DESI-DR1,True,QSO,,0.077567496028484,,10.850608545483936,63.78295339379867,,,,,,,,,,,,,,,
P19406,SDSS,False,53828.0,2.0,legacy,False,QSO,BROADLINE,0.07330082356929779,40.434410095214844,31.801116366149476,134.04906471940987,2561.46142578125,29.61583137512207,43.78845977783203,2601.279296875,1087.4764404296875,19.493762969970703,999347.875,49793.56640625,19048.8125,2601.279296875,0.0,0.0,58.49626922607422,2.35541785601273,918.9604830474618
P19455,SDSS,False,52325.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.24155239760875702,9.016190528869629,59.530875139551824,227.16833865700445,453.160888671875,9.244061470031738,59.631744384765625,1239.64501953125,145.41993713378906,19.478605270385742,2114.645751953125,28.11425018310547,284.3429870605469,1239.64501953125,0.0,0.0,7.59932279586792,3.116222559324575,14.541649471403714
P19455,DESI,False,,,DESI DESI-DR1,True,QSO,,0.24188192952432463,,58.90219172252119,234.53232776079423,,,,,,,,,,,,,,,
P19471,SDSS,False,52641.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.10223028808832169,12.860128402709961,10.563716813626687,54.78586417807572,141.74758911132812,12.465484619140625,10.003423690795898,1417.1741943359375,140.33152770996094,10.02016544342041,768.2300415039062,15.59435749053955,57.99506378173828,1417.1741943359375,0.0,0.0,14.169907569885254,1.0100908286575054,5.474393773377101
P19471,DESI,False,,,DESI DESI-DR1,True,QSO,,0.10246056536508723,,11.145491609832055,51.52298583342632,,,,,,,,,,,,,,,
P1969,SDSS,False,53436.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.22499985992908478,13.661369323730469,29.937379086944652,106.53706936201797,284.20745849609375,10.724221229553223,21.605024337768555,934.902099609375,135.34324645996094,10.693944931030273,878.62890625,64.1694564819336,81.99658203125,934.902099609375,0.0,0.0,13.154692649841309,2.0999012948915174,6.491856293028466
P19923,SDSS,False,51924.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.16257427632808685,16.307344436645508,13.421437780473939,61.784552584430315,135.11077880859375,7.910417079925537,10.741493225097656,992.823974609375,146.573486328125,11.670823097229004,951.6283569335938,15.156926155090332,71.81515502929688,992.823974609375,0.0,0.0,12.578398704528809,0.9217954910762619,6.492499979179333
P19923,DESI,False,,,DESI DESI-DR1,True,QSO,,0.1630037168728232,,43.087450842846295,161.59396951981861,,,,,,,,,,,,,,,
P20003,SDSS,False,51907.0,2.0,legacy,False,QSO,BROADLINE,0.19480174779891968,5.231947422027588,39.67426684403969,187.34400828906763,208.08314514160156,14.06519889831543,38.990333557128906,1211.4969482421875,87.91879272460938,16.432865142822266,1230.2620849609375,22.868505477905273,216.7723846435547,1211.4969482421875,0.0,0.0,5.336788177490234,2.3667652693251435,13.993163996399765
P20040,SDSS,False,51924.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.12165714055299759,15.645821571350098,10.951212512762114,54.39392975083722,166.94219970703125,12.748556137084961,15.18973445892334,2538.093017578125,256.9531555175781,23.400014877319336,863.1600952148438,14.532740592956543,72.34459686279297,2538.093017578125,0.0,0.0,10.990462303161621,0.6496989669994956,3.3592118901057635
P20088,SDSS,False,52000.0,2.0,legacy,False,QSO,BROADLINE,0.10114967077970505,18.40103530883789,34.185139987543245,165.54170902675298,843.4963989257812,18.67130470275879,44.51844787597656,2181.8388671875,323.6827392578125,17.488014221191406,114742.8046875,12149.931640625,6099.6611328125,2181.8388671875,0.0,0.0,18.947120666503906,2.605935679053737,354.49157700098317
P20234,SDSS,False,53828.0,2.0,legacy,False,QSO,BROADLINE,0.12829434871673584,21.985645294189453,41.59465212851109,161.58608904603807,940.521240234375,11.759303092956543,40.70143127441406,915.5504150390625,265.3740234375,12.186156272888184,4649.1337890625,94.32821655273438,266.2002258300781,915.5504150390625,0.0,0.0,23.107816696166992,3.544134531524271,17.519174366957014
P20272,SDSS,False,53051.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.17901641130447388,18.8924560546875,43.83628000799073,190.96705651977734,852.178955078125,15.083643913269043,48.87445068359375,1681.5010986328125,338.6418762207031,19.98381996154785,3883.24267578125,25.605989456176758,251.80270385742188,1681.5010986328125,0.0,0.0,17.43608283996582,2.516460647420741,11.467107137247325
P2028,SDSS,False,52761.0,2.0,legacy,False,QSO,STARFORMING BROADLINE,0.041125308722257614,11.919496536254883,12.842628651267038,63.345938289804096,123.51212310791016,7.469036102294922,7.4570488929748535,289.98077392578125,251.71888732910156,15.346353530883789,663.8599853515625,10.381714820861816,39.83806610107422,289.98077392578125,0.0,0.0,16.56313705444336,0.49067483341616835,2.637307007017001
P2039,SDSS,False,52054.0,2.0,legacy,False,QSO,BROADLINE,0.12557846307754517,21.790475845336914,36.49920779402086,144.30552461167997,1000.1336669921875,28.361103057861328,31.750041961669922,1959.119384765625,1448.4619140625,46.92448806762695,-21752.92578125,7512.28857421875,-735.7753295898438,1959.119384765625,0.0,0.0,31.50023078918457,0.6904797822312866,-15.017948052385849
P2078,SDSS,False,52761.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.2369145154953003,6.49843168258667,26.853696257462165,128.07251847569518,165.2876434326172,11.287450790405273,28.3756160736084,1768.4150390625,299.6663818359375,52.238868713378906,948.8507080078125,18.950355529785156,162.26556396484375,1768.4150390625,0.0,0.0,5.824988842010498,0.5515721931167757,3.166356873916184
P21105,SDSS,False,52757.0,2.0,legacy,False,QSO,BROADLINE,0.11742134392261505,12.22506046295166,47.219969054669384,152.38111664813064,670.3775024414062,17.06691551208496,43.660335540771484,1305.6397705078125,188.1532440185547,12.719182968139648,6565.6318359375,756.9600219726562,478.1842346191406,1305.6397705078125,0.0,0.0,15.354382514953613,3.5629335329200975,34.89512960664145
P21240,SDSS,False,56685.0,4.0,eboss,False,QSO,BROADLINE,0.1598633974790573,42.422119140625,75.059990920761,415.7597816080366,3867.3076171875,22.73155975341797,98.28268432617188,1179.8448486328125,5271.88037109375,139.7606964111328,13427.9580078125,44.98936462402344,218.17864990234375,1179.8448486328125,0.0,0.0,39.348819732666016,0.7335727188333666,2.5470908030158164
P21253,SDSS,False,53758.0,2.0,legacy,False,QSO,BROADLINE,0.21654854714870453,14.610193252563477,36.4008738453101,142.08870782222888,681.4118041992188,18.592456817626953,50.534400939941406,2205.59716796875,261.67193603515625,20.315196990966797,80421.46875,9784.9443359375,6933.49755859375,2205.59716796875,0.0,0.0,13.48411750793457,2.6040691047115936,307.3370036104872
P21757,SDSS,False,51943.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.2892594039440155,10.260932922363281,42.24868973855973,155.99938154868693,563.6100463867188,13.766517639160156,91.656982421875,4388.18994140625,460.1195983886719,73.78982543945312,2587.195556640625,32.183963775634766,408.8217468261719,4388.18994140625,0.0,0.0,6.149122714996338,1.2249207561696307,5.622876238484349
P2177,SDSS,False,56460.0,4.0,eboss,False,QSO,BROADLINE,0.28392308950424194,11.831969261169434,33.18998402588848,144.91919319616198,196.69174194335938,6.70349645614624,39.23174285888672,1861.2884521484375,288.989501953125,59.40675354003906,17812.306640625,1585.7969970703125,3574.564453125,1861.2884521484375,54.91166305541992,3.2191338539123535,5.013586521148682,0.6806189865515024,61.63651800581397
P21919,SDSS,False,54530.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.2069629579782486,13.673192024230957,43.32976030857799,199.89204999628274,421.4442443847656,9.546262741088867,44.64815902709961,1213.04296875,1246.58203125,132.15829467773438,1992.724365234375,25.329872131347656,214.30178833007812,1213.04296875,0.0,0.0,9.439229965209961,0.33807983254994123,1.5985505287896593
P21919,DESI,False,,,DESI DESI-DR1,True,QSO,,0.2071694041114118,,62.93446285475689,256.6493701257695,,,,,,,,,,,,,,,
P22277,SDSS,False,58137.0,4.0,eboss,False,QSO,BROADLINE,0.3288024365901947,55.40911102294922,55.86963213867487,252.06203013670006,5398.5126953125,41.94941711425781,38.82332992553711,880.980224609375,-487.30340576171875,-3.928706407546997,17852.76953125,79.71981811523438,246.81057739257812,880.980224609375,12909.0009765625,35.05390930175781,139.05331420898438,,
P2230,SDSS,False,52761.0,2.0,legacy,False,QSO,BROADLINE,0.0994630679488182,22.263343811035156,22.74663864606606,96.79145108161252,786.04833984375,29.485193252563477,19.070192337036133,1944.07373046875,331.5633239746094,8.244521141052246,100304.0234375,12636.419921875,2579.220458984375,1944.07373046875,0.0,0.0,41.21868896484375,2.3707336819434963,302.5184517850386
P22346,SDSS,False,52994.0,2.0,legacy,False,QSO,BROADLINE,0.11523116379976273,15.421732902526855,24.9634678331685,103.17789886884731,414.724365234375,16.067522048950195,22.71037483215332,1610.5447998046875,44.386375427246094,2.509767532348633,8774.4921875,1125.90234375,585.86572265625,1610.5447998046875,0.0,0.0,18.261449813842773,9.34350600251538,197.68435928908656
P22420,SDSS,False,58143.0,4.0,eboss,False,QSO,BROADLINE,0.5563268065452576,16.15975570678711,1.9760842807147234,-1.1795260751287557,15.898700714111328,8.132318496704102,1.9943857192993164,1663.4996337890625,25.696643829345703,3.268810987472534,-343.01409912109375,1960.8126220703125,-50.75901412963867,1663.4996337890625,117.0625991821289,12.940455436706543,7.971728324890137,0.6187072840989035,-13.348595302915388
P22420,DESI,False,,,DESI DESI-DR1,True,GALAXY,,1.636656561867808,,,,,,,,,,,,,,,,,,
P22560,SDSS,False,52615.0,2.0,legacy,False,QSO,BROADLINE,0.2218780666589737,10.646851539611816,26.778698510796097,132.91510954172475,245.30648803710938,17.009248733520508,34.996864318847656,1627.5142822265625,928.6242065429688,134.64271545410156,1491.4820556640625,55.462039947509766,148.63108825683594,1627.5142822265625,0.0,0.0,7.009384632110596,0.26416120354036743,1.6061201562001814
P22560,DESI,False,,,DESI DESI-DR1,True,QSO,,0.2223208701966605,,12.514317561168657,55.592389692480715,,,,,,,,,,,,,,,
P2258,SDSS,False,56809.0,4.0,boss_lofar,False,QSO,AGN BROADLINE,0.23303991556167603,18.981046676635742,73.65373110149304,261.15066685012647,684.2745971679688,11.15877628326416,75.66216278076172,1479.3944091796875,2429.69189453125,345.39111328125,3356.78515625,27.218164443969727,231.57420349121094,1479.3944091796875,0.0,0.0,9.043814659118652,0.2816301929920143,1.3815682407326835
P2258,DESI,False,59321.46172224,,DESI DESI-DR1,True,QSO,,0.2330887797679269,,58.602470609412556,261.4139709790857,,,,,,,,,,,,,,,
P2258,DESI,False,59321.46172224,,DESI DESI-DR1,True,GALAXY,,0.932752477574551,,,,,,,,,,,,,,,,,,
P22627,SDSS,False,53033.0,2.0,legacy,False,QSO,BROADLINE,0.0899389237165451,21.18391227722168,48.32504457660008,187.34168603040885,1228.86474609375,15.929054260253906,48.36039352416992,1380.08984375,759.427978515625,31.070003509521484,4597.79296875,24.654544830322266,223.10682678222656,1380.08984375,0.0,0.0,25.410560607910156,1.6181452104196692,6.054284407241393
P22740,SDSS,False,56338.0,4.0,eboss,False,QSO,STARBURST BROADLINE,0.3905129134654999,16.657222747802734,43.84827051978227,198.32427104963057,652.8347778320312,11.860857963562012,91.80615234375,3463.58935546875,655.2296142578125,95.37395477294922,2930.087158203125,22.46099090576172,554.8831176757812,3463.58935546875,116.61048126220703,3.8093652725219727,7.111013412475586,0.9963450424497465,4.471847875072122
P22832,SDSS,False,52993.0,2.0,legacy,False,QSO,BROADLINE,0.053487952798604965,38.08358383178711,34.636053257760636,136.22478141005462,3846.586181640625,38.373252868652344,33.88701629638672,1008.8197631835938,1015.4566650390625,9.412176132202148,26072.603515625,584.9254760742188,274.75537109375,1008.8197631835938,0.0,0.0,113.51209259033203,3.788035781411366,25.67574216928503
P22935,SDSS,False,52376.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.21622143685817719,14.837477684020996,46.6757216318022,201.8938295403109,401.8114929199219,8.130903244018555,26.453815460205078,396.2860107421875,173.31932067871094,12.311272621154785,1327.4749755859375,22.023746490478516,133.9466094970703,396.2860107421875,0.0,0.0,15.189169883728027,2.318330647422604,7.659128655637486
P23046,SDSS,False,52400.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.11668254435062408,14.5899019241333,18.05671182113089,70.23104217187326,225.2904510498047,10.68247127532959,14.681195259094238,1050.860107421875,246.25479125976562,16.366334915161133,1106.039794921875,18.03270721435547,77.42577362060547,1050.860107421875,0.0,0.0,15.345511436462402,0.9148672799310272,4.491444772561408
P23052,SDSS,False,52707.0,2.0,legacy,False,QSO,BROADLINE,0.04458555951714516,44.13459777832031,48.23059802210511,178.16955404362164,6356.92431640625,51.0324592590332,35.17359924316406,681.9619750976562,931.3397216796875,5.6071882247924805,18361.1328125,112.95357513427734,155.64723205566406,681.9619750976562,0.0,0.0,180.72999572753906,6.825569841412354,19.71475325822609
P2316,SDSS,False,53142.0,2.0,legacy,False,QSO,AGN BROADLINE,0.052898552268743515,35.97449493408203,40.16147084040535,146.92943942398023,3036.732421875,45.34737777709961,46.16001892089844,1902.741943359375,5029.73876953125,78.47866821289062,11314.5908203125,161.7958984375,180.0747833251953,1902.741943359375,0.0,0.0,65.78707122802734,0.6037554952695904,2.2495384628826303
P23472,SDSS,False,51930.0,2.0,legacy,False,QSO,AGN BROADLINE,0.20162343978881836,17.690166473388672,39.209746294379585,176.5010336232774,514.5109252929688,14.269333839416504,42.16449737548828,1524.6878662109375,984.3111572265625,87.110107421875,1817.65380859375,41.61882019042969,185.78732299804688,1524.6878662109375,0.0,0.0,12.202467918395996,0.5227116664436446,1.8466252213530219
P23733,SDSS,False,57419.0,4.0,eboss,False,QSO,STARBURST BROADLINE,0.39350783824920654,28.757526397705078,71.67942563466731,291.8665332753461,972.5389404296875,8.626461029052734,62.33182907104492,1131.220947265625,367.5342712402344,25.531749725341797,3096.029541015625,34.73542785644531,305.5790100097656,1131.220947265625,1025.0654296875,33.75583267211914,15.602605819702148,2.646117699848456,8.423784618963989
P23749,SDSS,False,52709.0,2.0,legacy,False,QSO,BROADLINE,0.7885105609893799,18.59130096435547,63.311634193303775,,775.0592041015625,25.505577087402344,78.38090515136719,1152.8382568359375,325.36163330078125,38.26645278930664,0.0,-1.0,0.0,0.0,839.5161743164062,26.788240432739258,9.888367652893066,2.3821468937152077,0.0
P24003,SDSS,False,52385.0,3.0,legacy,False,QSO,STARBURST BROADLINE,0.17481741309165955,18.582101821899414,53.039878850567305,226.23639571762223,1016.42138671875,14.960268020629883,56.88478088378906,1100.2054443359375,405.173828125,24.022817611694336,2771.35546875,111.21086883544922,203.00721740722656,1100.2054443359375,0.0,0.0,17.868072509765625,2.5086057296010105,6.839917280873854
P24003,SDSS,False,52400.0,3.0,legacy,False,QSO,STARBURST BROADLINE,0.17491415143013,16.522811889648438,76.32268307938138,245.80914023707325,1009.5491943359375,14.13853645324707,68.5103988647461,1033.37548828125,351.3607177734375,24.9600830078125,2731.414306640625,83.44035339355469,218.81065368652344,1033.37548828125,0.0,0.0,14.73570728302002,2.8732557262901244,7.77381809767898
P24941,SDSS,False,52992.0,2.0,legacy,False,QSO,STARBURST BROADLINE,0.1848132461309433,16.139314651489258,28.712245423813737,112.60056033909514,374.6893615722656,12.740120887756348,23.2574405670166,943.6726684570312,379.8619079589844,24.54345703125,1008.9903564453125,55.1252555847168,71.58023071289062,943.6726684570312,0.0,0.0,16.110515594482422,0.9863830874369292,2.6562030445923477
P25057,SDSS,False,52643.0,2.0,legacy,False,QSO,BROADLINE,0.21165230870246887,6.753487586975098,56.4312076160152,294.8472789269782,403.8567199707031,16.499866485595703,63.98098373413086,1877.9354248046875,404.3082580566406,63.380157470703125,2642.712646484375,26.233938217163086,423.4043884277344,1877.9354248046875,0.0,0.0,6.312136650085449,0.9988831836180941,6.536380580468259
P25304,SDSS,False,52990.0,2.0,legacy,False,QSO,BROADLINE,0.22895506024360657,11.407976150512695,16.400755023238144,67.80420486321823,182.0365447998047,14.708343505859375,16.953935623168945,2115.121826171875,195.4046630859375,18.943098068237305,36062.55078125,9906.5478515625,3425.458740234375,2115.121826171875,0.0,0.0,10.737126350402832,0.9315875165156442,184.5531739710324
P25349,SDSS,False,53463.0,2.0,legacy,False,QSO,BROADLINE,0.37417125701904297,7.389314651489258,18.524377858774503,30.8206675469999,261.70989990234375,12.822517395019531,33.914127349853516,2349.87255859375,464.6814270019531,61.106483459472656,86896.6796875,19983.896484375,18684.85546875,2349.87255859375,-123.86870574951172,-13.287236213684082,7.7168402671813965,0.5632028411181662,187.00269612268096
P25356,SDSS,False,56383.0,4.0,eboss,False,QSO,BROADLINE,0.4458978772163391,15.375836372375488,114.98692528024868,576.0226170866289,680.6151123046875,6.278451919555664,152.00433349609375,1537.94140625,323.3453369140625,76.20970153808594,15558.6142578125,905.7193603515625,4488.958984375,1537.94140625,885.5617065429688,60.835487365722656,4.477603435516357,2.104917048751437,48.117639197461536
P25714,SDSS,False,52376.0,2.0,legacy,False,QSO,BROADLINE,0.14885695278644562,20.62337303161621,55.09122131794752,205.7271251416429,1411.94140625,27.206249237060547,56.33352279663086,1918.1265869140625,1440.733154296875,61.42829513549805,5016.080078125,90.3105697631836,247.9927978515625,1918.1265869140625,0.0,0.0,25.06396484375,0.9800159051237172,3.4816163306611845
P25893,SDSS,False,52427.0,2.0,legacy,False,QSO,BROADLINE,0.07161949574947357,26.569353103637695,30.416207576889065,120.97458733492687,1306.80810546875,25.995603561401367,30.43130874633789,1788.1904296875,437.2576904296875,10.483965873718262,74172.2890625,6401.1494140625,1734.96142578125,1788.1904296875,0.0,0.0,42.9428825378418,2.988645217845263,169.63061070375193
P25897,SDSS,False,52368.0,2.0,legacy,False,QSO,BROADLINE,0.31365522742271423,13.761247634887695,68.2200330531224,364.4191656158447,1146.0523681640625,13.547562599182129,80.68669891357422,1324.0743408203125,475.71783447265625,34.45555877685547,6187.80419921875,65.5970687866211,512.5133056640625,1324.0743408203125,0.0,0.0,14.203733444213867,2.409101120697917,13.00729918204153
P2592,SDSS,False,53240.0,2.0,legacy,False,QSO,BROADLINE,0.27697619795799255,6.669058322906494,24.026826030315377,74.79908794008234,158.4568634033203,18.154760360717773,24.99175262451172,2331.087646484375,208.00599670410156,33.4434928894043,-2206.99658203125,6209.361328125,-359.1724548339844,2331.087646484375,0.0,0.0,6.340366363525391,0.7617898806481659,-10.610254593625047
P2716,SDSS,False,52764.0,2.0,legacy,False,QSO,AGN BROADLINE,0.0694938525557518,33.47185134887695,72.14618530580903,310.1147944121435,5159.01416015625,48.2725715637207,86.56396484375,1799.791015625,8383.958984375,151.28428649902344,21742.65234375,162.97225952148438,345.1925048828125,1799.791015625,0.0,0.0,59.597713470458984,0.6153434397485712,2.5933633960127076
P2759,SDSS,False,52057.0,3.0,legacy,False,QSO,BROADLINE,0.26028454303741455,10.686807632446289,39.33618221800003,170.6725437496166,594.434814453125,20.418697357177734,52.474021911621094,2267.56787109375,193.28489685058594,18.006866455078125,40993.234375,8804.7666015625,4708.2197265625,2267.56787109375,0.0,0.0,11.328173637390137,3.0754333325517824,212.08710583677313
P2759,SDSS,False,59310.0,5.0,AQMES-Medium,False,QSO,STARBURST BROADLINE,0.26003721356391907,6.9028849601745605,16.0938164134289,103.72203460868015,86.24352264404297,9.957573890686035,17.59872817993164,1466.23779296875,115.9635009765625,24.16078758239746,648.4419555664062,13.024620056152344,135.44924926757812,1466.23779296875,0.0,0.0,4.900554180145264,0.7437126502542704,5.591776292589368
P2759,SDSS,False,59312.0,5.0,AQMES-Medium,False,QSO,STARBURST BROADLINE,0.26002058386802673,11.222787857055664,18.45422492610689,102.59661418607925,88.35581970214844,6.256588459014893,17.921375274658203,1616.854248046875,122.78377532958984,25.31187629699707,657.9183349609375,9.209331512451172,137.2373046875,1616.854248046875,0.0,0.0,4.930191993713379,0.7196050086012906,5.3583491238551675
